X1,X2
-0.3407559261836557,-1.0550621147816373
-1.3267733291379078,-0.27670075900993607
-1.10804803967367,0.34571174558017176
1.1954510859412302,0.2313456984004595
1.0604835708274116,2.2193145115446016
-0.5817674755341263,-0.6248231764822487
0.17778171395226622,-0.6940183533528268
-2.304919059335671,-2.2048247621822123
-0.38194522198490505,0.1802311875336583
-0.5301785093879897,-0.35675868988499504
0.5461825288880957,0.9113803479783922
-2.256219794737768,-1.2140619082553985
-1.2708525131928265,-1.6668384734204544
0.9610876282241984,0.8636534988808662
-0.47515438348237565,0.3724027222375024
0.9679829981594329,2.1527675810508713
0.311006412026998,-0.019654242916514353
1.5740373613628116,0.2921908952635397
-0.7873217060671089,-0.7305298528874148
1.6908670379561315,0.687703334710304
-0.3368310608723461,0.9559874535091583
0.8214961629020955,-0.3428333619769971
0.33218929481627035,0.12093852606607734
2.507434941468723,2.4653783187071148
-0.056728448846302126,0.4825506824428929
-2.140970051478939,-1.2683365319073123
0.6764587653337049,-0.1806525180069989
-2.3954557119399165,-2.3495853101945965
-0.003498566544717188,-0.022185778665286374
-0.12671457869783925,-0.23853567294445366
0.7406877948040856,0.31709268037435356
0.24066453193957732,-0.18027048576395255
0.6159910885202081,0.6984315883969641
-0.3474166005985066,0.8175713589201886
2.02133461436536,2.866812186318756
-0.3458131989500367,-1.9518543670112147
0.45980077966890764,0.17208392204839523
1.5989087721052286,0.9964145566168927
0.3452489135036666,1.7025517625899025
-1.355124025004896,-0.370181683665382
-0.22806889711026107,-1.1026286384963244
0.29404983880241875,0.6731177439410766
0.8506030620643545,1.4028892712502927
0.3667365437987147,0.07640159470839328
-0.8275351440924019,-0.4834102627491236
-0.11621214078440895,0.7818008634539217
0.7581403061924947,1.235241975798753
-0.42692552111749626,-0.666699161985674
0.18387441480017835,-0.7852339943106779
-0.7802985288195985,-0.923523107843972
0.07564728648414992,0.8882063388209915
1.194867511276649,0.10387808235789342
1.2004345419625084,1.6698478318020344
0.5008686696915114,1.8601263982609342
1.2624093470974596,2.576478799488427
-0.15709166485059595,-0.23200531917738088
0.34780582227070445,0.6569753270218064
-0.3926095002746411,0.46200446270321677
-0.16352431041391988,-0.04710106660442148
0.35728884080313483,0.31317895034091714
0.3785661611635688,-0.946124579630315
0.9551005977793878,1.5308304893761717
-0.08627371053617833,-0.22878659007089913
-0.1516130621731279,0.11762256908929722
0.7990699608624049,0.1961977129108659
0.19836174379627705,-0.5594825510208654
0.283017351361705,-1.0357982375860864
-1.1318708330642635,-0.7657983972952096
-0.616642333318482,0.14454682973934946
-1.9283554051914453,-1.142627731450134
2.192780209840495,1.2016241533688998
0.5659492451856201,0.5861592857759441
-0.1961786650977329,-0.7583374054890208
0.12036810287725688,-0.46474900052549173
1.1085890572961365,0.01899405692593148
1.374684192384731,0.32767379900933047
0.4916369709377323,1.3077843971637773
-0.1442146634679743,1.8948197161260878
-0.5264033547597545,-0.38322990899019826
0.5201379214508386,1.0625956214779482
0.48345765501032556,0.5779660510493934
-2.323077482312536,-2.3974851606869207
-0.7872385941313433,-1.331916710922989
-0.6535703427639532,0.7180859314900149
-0.12392324184473125,1.2799933743512195
-0.43467259778333633,-0.870357488950032
-0.95971984520427,-0.2063824078674208
0.03486495992898919,-1.1814258780587998
0.7662509072434732,0.5745237965700809
-0.17176103885727667,0.3090095005966037
0.35334441845266673,-0.6810088740945827
-0.5870039412832586,-0.11404625670008026
-0.9346858672443141,-0.09751671704930992
-0.9466779177547029,-0.5909985578023151
0.7079769930379142,-0.5785978138037982
-0.47652552245509383,-0.31565133173608073
0.2440992808263444,-0.7448659134628751
0.5888005373172062,1.4045692297110377
-0.2274760351856424,0.30041213508494075
-0.03763275604075744,-0.014583749497868255
-0.6651916624469663,-1.0649181901037708
0.09041947182409263,-0.2676574270794785
0.5203275770643899,0.28084388000326505
-0.019378674432075804,-0.3902157621765565
-0.8112700244351261,-1.5042298610134628
0.34259424966591095,0.0019800365647023033
-1.4101730309565694,-1.2579223557471997
-0.37595860200881126,-1.5266687189203856
-0.5907607054236343,0.09834434572093101
-0.4885208645587123,0.3367966851090755
-0.06892153019142905,1.022754302780332
-1.9789525751550205,-2.260006115543955
-0.15216035736227396,0.9736264177403724
-1.2537907443503655,-1.6587963798627987
0.49652781379179667,0.2782583943249335
1.5953144946804985,0.8837297567416329
1.2231387623357752,0.628405325754396
-0.0587330897291743,0.12268886198089961
-1.0428299651153694,-1.8161516797954131
-0.824622888310446,-0.9903779343023598
-0.21575317846941702,0.30695975250206364
0.8869919012577123,1.1832052169373588
